timestamp,ax,ay,az,gx,gy,gz
132485,0.30090,0.61731,1.01953,68.23730,-45.53223,-130.92041
132526,0.35120,0.51794,0.91223,56.82373,-34.17969,-127.25830
132569,0.41956,0.63489,0.95349,49.37744,-50.35400,-110.96191
132612,0.47925,0.43042,0.92566,44.18945,-66.65039,-64.27002
132655,0.58301,0.87683,1.00476,8.11768,-45.28809,-44.25049
132698,0.84363,0.78638,1.09290,27.95410,-1.15967,-56.57959
132740,1.03821,0.80774,1.15332,4.02832,40.64941,-14.58740
132781,1.42969,0.65930,1.75232,-10.37598,94.54346,1.34277
132822,1.30762,0.71899,1.72290,32.59277,259.88770,30.76172
132863,0.66443,0.82410,0.96667,-123.71826,261.16943,-1.77002
132905,0.42041,0.25122,0.33752,-69.88525,299.56055,36.01074
132947,0.21008,0.51416,-0.23523,-107.72705,203.06396,94.90967
132989,0.16016,0.64465,-0.26404,-111.63330,116.69922,100.09766
133032,0.11511,0.63953,-0.05090,-79.22363,91.61377,93.81104
133075,0.00085,0.73779,0.13208,-47.30225,46.63086,79.65088
133116,-0.06311,0.66943,0.29065,-69.76318,10.92529,55.48096
133159,-0.08936,0.54114,0.39001,-31.25000,-13.06152,49.25537
133202,-0.13110,0.64026,0.54553,-31.55518,-24.04785,49.98779
133246,-0.08936,0.56165,0.68250,-44.00635,-60.91309,29.35791
133289,-0.03589,0.56091,0.82007,-52.67334,-72.26563,31.31104
133332,0.00769,0.59680,0.95312,-61.76758,-71.22803,50.96436
133375,0.07031,0.56287,0.96301,-34.97314,-56.03027,18.61572
133416,0.04651,0.56042,0.98828,-14.58740,-45.71533,0.00000
133459,0.08545,0.46716,0.95459,-21.24023,-43.64014,-3.66211
133503,0.08643,0.48535,0.96765,-3.11279,-36.98730,3.54004
133546,0.14380,0.48694,0.98938,-8.30078,-32.89795,-6.16455
133590,0.16736,0.43738,0.96082,-9.27734,-39.67285,-12.32910
133633,0.17395,0.41272,0.90503,8.97217,-27.77100,-3.47900
133676,0.19885,0.44446,0.98389,2.62451,-28.50342,5.61523
133717,0.22107,0.35474,0.88354,1.22070,-18.12744,13.73291
133758,0.23254,0.40967,0.91858,23.49854,-7.08008,22.94922
133800,0.23608,0.42603,0.95154,1.64795,-15.50293,17.70020
133842,0.27283,0.31982,0.91760,1.34277,-16.35742,16.35742
133885,0.30200,0.33020,0.95752,16.29639,-7.75146,21.60645
133927,0.31067,0.34485,0.96997,6.65283,-1.28174,16.90674
133970,0.31897,0.32275,0.92883,5.43213,5.55420,18.18848
134010,0.33154,0.33813,0.94043,7.08008,8.23975,19.53125
